1,380976,2017
2,473946,2017
3,646333,2017
4,746566,2017
5,619102,2017
6,329188,2017
7,455973,2017
8,630807,2017
9,356196,2017
10,2106144,2017
11,478811,2017
12,317293,2017
13,328047,2017
14,721955,2017
15,769768,2017
16,228732,2017
17,528426,2017
18,700117,2017
19,631669,2017
20,276781,2017
21,366261,2017
22,333674,2017
23,469853,2017
24,293658,2017
25,919049,2017
26,390751,2017
27,525765,2017
28,286678,2017
29,595948,2017
30,577359,2017
31,450094,2017
32,809052,2017
33,247537,2017
34,390639,2017
35,464202,2017
36,743645,2017
37,389433,2017
38,742886,2017
39,244249,2017
40,403171,2017
41,479815,2017
42,391169,2017
43,0,2017
